GO_ID,x,y
GO:0003959,-0.146286,0.627705
GO:0003960,-0.14962,0.62631
GO:0003963,-0.152397,0.645007
GO:0003964,-0.138265,0.652084
GO:0003968,-0.146963,0.646081
GO:0003972,-0.141067,0.648534
GO:0003973,-0.15149,0.624464
GO:0003974,-0.13015,0.6285
GO:0003975,-0.149149,0.607189
GO:0003976,-0.132996,0.61819
GO:0003977,-0.136355,0.632293
GO:0003978,-0.130931,0.637781
GO:0003979,-0.137543,0.631219
GO:0003980,-0.147299,0.607876
GO:0003983,-0.133576,0.625486
GO:0003984,-0.148555,0.6278
GO:0003985,-0.145607,0.634763
GO:0003986,-0.13729,0.625097
GO:0003987,-0.130377,0.635881
GO:0003988,-0.148552,0.627252
GO:0003989,-0.120504,0.640808
GO:0003990,-0.13457,0.619522
GO:0003993,-0.131859,0.641889
GO:0003994,-0.153819,0.624159
GO:0003995,-0.146417,0.625247
GO:0003997,-0.136468,0.630144
GO:0003998,-0.14392,0.642604
GO:0003999,-0.140074,0.651483
GO:0004000,-0.148992,0.637214
GO:0004001,-0.135564,0.653063
GO:0004013,-0.157122,0.640682
GO:0004014,-0.155368,0.633648
GO:0004016,-0.120622,0.6379
GO:0004017,-0.122452,0.639216
GO:0004018,-0.138574,0.646885
GO:0004019,-0.130922,0.645804
GO:0004020,-0.124924,0.646615
GO:0004021,-0.153709,0.632747
GO:0004022,-0.143738,0.630426
GO:0004027,-0.134318,0.615955
GO:0004028,-0.142405,0.629978
GO:0004029,-0.157765,0.620157
GO:0004030,-0.159459,0.619153
GO:0004031,-0.156411,0.620034
GO:0004032,-0.154596,0.621276
GO:0004033,-0.155409,0.622639
GO:0004034,-0.132371,0.631657
GO:0004035,-0.128087,0.643585
GO:0004037,-0.14014,0.633471
GO:0004040,-0.137173,0.641305
GO:0004042,-0.141815,0.647481
GO:0004043,-0.141457,0.630807
GO:0004044,-0.14431,0.64162
GO:0004045,-0.14225,0.639741
GO:0004046,-0.141874,0.635578
GO:0004047,-0.162026,0.624403
GO:0004050,-0.128056,0.644338
GO:0004051,-0.133051,0.62946
GO:0004052,-0.134601,0.621082
GO:0004053,-0.133143,0.649819
GO:0004055,-0.128954,0.646724
GO:0004056,-0.142423,0.643847
GO:0004057,-0.137797,0.621905
GO:0004058,-0.142831,0.636853
GO:0004059,-0.141962,0.63344
GO:0004060,-0.140365,0.636443
GO:0004061,-0.152431,0.635176
GO:0004062,-0.138945,0.631997
GO:0004063,-0.129906,0.634322
GO:0004064,-0.136533,0.635944
GO:0004065,-0.132511,0.633017
GO:0004066,-0.129141,0.642129
GO:0004067,-0.145288,0.640659
GO:0004068,-0.125171,0.635926
GO:0004069,-0.15869,0.634904
GO:0004070,-0.140015,0.646228
GO:0004074,-0.151624,0.624757
GO:0004075,-0.133534,0.643337
GO:0004077,-0.131357,0.641367
GO:0004081,-0.135259,0.648378
GO:0004082,-0.122817,0.638218
GO:0004084,-0.15255,0.62418
GO:0004087,-0.128479,0.649397
GO:0004088,-0.132799,0.645365
GO:0004089,-0.149162,0.632243
GO:0004090,-0.152697,0.621482
GO:0004092,-0.140146,0.628983
GO:0004095,-0.140829,0.635512
GO:0004096,-0.145303,0.629647
GO:0004098,-0.14078,0.624086
GO:0004102,-0.141854,0.640669
GO:0004103,-0.120538,0.637496
GO:0004104,-0.138733,0.615363
GO:0004105,-0.128652,0.622391
GO:0004108,-0.15519,0.61219
GO:0004109,-0.155451,0.633742
GO:0004111,-0.136413,0.62494
GO:0004112,-0.125444,0.628925
GO:0004113,-0.133802,0.648824
GO:0004114,-0.12382,0.64558
GO:0004115,-0.133553,0.619486
GO:0004117,-0.136835,0.630772
GO:0004118,-0.135594,0.624989
GO:0004119,-0.139943,0.632131
GO:0004122,-0.156565,0.636707
GO:0004123,-0.144716,0.638528
GO:0004126,-0.153527,0.644217
GO:0004127,-0.127985,0.645785
GO:0004128,-0.15661,0.61846
GO:0004129,-0.15595,0.616948
GO:0004132,-0.157393,0.640589
GO:0004133,-0.123359,0.636387
GO:0004134,-0.127278,0.63595
GO:0004135,-0.138195,0.630085
GO:0004136,-0.128838,0.653672
GO:0004137,-0.133191,0.650194
GO:0004138,-0.144499,0.650356
GO:0004139,-0.141365,0.631983
GO:0004140,-0.130978,0.64567
GO:0004142,-0.139425,0.612005
GO:0004143,-0.123718,0.638507
GO:0004144,-0.145384,0.608588
GO:0004145,-0.155172,0.63576
GO:0004146,-0.15939,0.632907
GO:0004148,-0.156774,0.623374
GO:0004149,-0.155619,0.610915
GO:0004151,-0.140822,0.648932
GO:0004152,-0.158847,0.629369
GO:0004155,-0.157185,0.634745
GO:0004157,-0.143204,0.637645
GO:0004161,-0.141114,0.614917
GO:0004163,-0.125119,0.636987
GO:0004165,-0.140251,0.635218
GO:0004167,-0.143251,0.630845
GO:0004169,-0.145454,0.606529
GO:0004170,-0.134258,0.654343
GO:0004174,-0.156281,0.621425
GO:0004175,-0.119499,0.635737
GO:0004176,-0.120524,0.637595
GO:0004177,-0.120611,0.637397
GO:0004180,-0.121133,0.637525
GO:0004181,-0.13728,0.617073
GO:0004185,-0.132485,0.615493
GO:0004190,-0.132292,0.617154
GO:0004197,-0.123795,0.630794
GO:0004198,-0.140519,0.612055
GO:0004222,-0.132018,0.621535
GO:0004230,-0.131742,0.617078
GO:0004239,-0.143281,0.636163
GO:0004252,-0.139105,0.608378
GO:0004298,-0.13102,0.616709
GO:0004300,-0.138802,0.63705
GO:0004301,-0.137528,0.636606
GO:0004303,-0.157969,0.619394
GO:0004304,-0.143143,0.63396
GO:0004305,-0.131574,0.633142
GO:0004306,-0.13024,0.633183
GO:0004307,-0.130155,0.62432
GO:0004308,-0.139101,0.610258
GO:0004309,-0.128535,0.645561
GO:0004311,-0.142792,0.62044
GO:0004312,-0.126506,0.634663
GO:0004313,-0.144973,0.634403
GO:0004314,-0.149682,0.626148
GO:0004315,-0.150682,0.624963
GO:0004316,-0.143368,0.631737
GO:0004321,-0.133636,0.638138
GO:0004322,-0.156498,0.616699
GO:0004324,-0.154179,0.621616
GO:0004325,-0.157494,0.621498
GO:0004326,-0.141006,0.650125
GO:0004329,-0.130602,0.652782
GO:0004331,-0.134147,0.646771
GO:0004332,-0.153156,0.630936
GO:0004333,-0.155235,0.625453
GO:0004334,-0.15671,0.630601
GO:0004335,-0.120756,0.637174
GO:0004336,-0.136051,0.614013
GO:0004337,-0.139937,0.62649
GO:0004339,-0.119547,0.634175
GO:0004340,-0.121638,0.642391
GO:0004341,-0.138424,0.633665
GO:0004342,-0.141306,0.632534
GO:0004343,-0.151343,0.623744
GO:0004344,-0.131543,0.617373
GO:0004345,-0.143388,0.620578
GO:0004346,-0.146189,0.631045
GO:0004347,-0.148383,0.635821
GO:0004348,-0.143519,0.610283
GO:0004349,-0.13023,0.648977
GO:0004350,-0.152517,0.63086
GO:0004351,-0.14471,0.636553
GO:0004352,-0.146998,0.632129
GO:0004353,-0.132976,0.634731
GO:0004354,-0.156489,0.628243
GO:0004356,-0.126599,0.644667
GO:0004357,-0.127774,0.646858
GO:0004359,-0.14212,0.647536
GO:0004360,-0.151576,0.607911
GO:0004361,-0.141115,0.627564
GO:0004362,-0.158975,0.62409
GO:0004363,-0.130755,0.648702
GO:0004364,-0.143658,0.632704
GO:0004365,-0.143763,0.630151
GO:0004366,-0.142978,0.611229
GO:0004368,-0.141894,0.627428
GO:0004370,-0.125072,0.635474
GO:0004371,-0.127003,0.634478
GO:0004372,-0.161608,0.634375
GO:0004373,-0.128202,0.627531
GO:0004375,-0.161526,0.628455
GO:0004376,-0.144961,0.608072
GO:0004377,-0.144215,0.609295
GO:0004378,-0.149681,0.606576
GO:0004379,-0.138479,0.633035
GO:0004380,-0.131901,0.614161
GO:0004381,-0.152673,0.643403
GO:0004382,-0.137264,0.634908
GO:0004383,-0.13286,0.617136
GO:0004385,-0.131716,0.647894
GO:0004386,-0.140247,0.65388
GO:0004392,-0.156421,0.617361
GO:0004394,-0.13649,0.61397
GO:0004396,-0.135679,0.619992
GO:0004397,-0.148622,0.636193
GO:0004398,-0.142366,0.633958
GO:0004402,-0.157991,0.638813
GO:0004407,-0.149551,0.646005
GO:0004408,-0.152486,0.625068
GO:0004411,-0.15891,0.621189
GO:0004415,-0.137562,0.618678
GO:0004416,-0.139154,0.642549
GO:0004418,-0.153009,0.632052
GO:0004419,-0.139437,0.636785
GO:0004420,-0.146936,0.615109
GO:0004421,-0.155868,0.610941
GO:0004422,-0.129582,0.650002
GO:0004423,-0.140068,0.619965
GO:0004427,-0.132176,0.64767
GO:0004430,-0.123373,0.634361
GO:0004435,-0.128532,0.620082
GO:0004438,-0.126811,0.624825
GO:0004439,-0.125573,0.635424
GO:0004441,-0.126147,0.632751
GO:0004445,-0.135591,0.618915
GO:0004446,-0.127221,0.623354
GO:0004447,-0.149079,0.615807
GO:0004448,-0.123096,0.637684
GO:0004449,-0.142208,0.635011
GO:0004450,-0.149161,0.62675
GO:0004452,-0.136345,0.639866
GO:0004454,-0.124671,0.63842
GO:0004457,-0.139806,0.632421
GO:0004458,-0.157553,0.617733
GO:0004459,-0.150823,0.625338
GO:0004461,-0.129137,0.626682
GO:0004462,-0.15687,0.636503
GO:0004463,-0.1429,0.632246
GO:0004464,-0.136905,0.631015
GO:0004465,-0.136789,0.616852
GO:0004466,-0.14629,0.624686
GO:0004467,-0.127668,0.642177
GO:0004468,-0.139485,0.642668
GO:0004470,-0.138093,0.633445
GO:0004471,-0.143503,0.629357
GO:0004473,-0.140412,0.626359
GO:0004474,-0.152973,0.623269
GO:0004475,-0.127272,0.642061
GO:0004476,-0.130504,0.637886
GO:0004477,-0.140893,0.648407
GO:0004478,-0.139459,0.64468
GO:0004479,-0.14659,0.6399
GO:0004482,-0.140455,0.652791
GO:0004483,-0.156027,0.642074
GO:0004484,-0.135646,0.650981
GO:0004485,-0.13006,0.651133
GO:0004486,-0.130735,0.643089
GO:0004487,-0.139732,0.648774
GO:0004488,-0.156949,0.639956
GO:0004489,-0.158289,0.634452
GO:0004490,-0.14392,0.630989
GO:0004491,-0.155036,0.626788
GO:0004492,-0.137959,0.631968
GO:0004493,-0.144042,0.635981
GO:0004494,-0.151324,0.639606
GO:0004496,-0.122608,0.642079
GO:0004497,-0.151544,0.622511
GO:0004498,-0.133672,0.617708
GO:0004499,-0.159383,0.61808
GO:0004500,-0.155643,0.617796
GO:0004502,-0.158752,0.621748
GO:0004503,-0.157794,0.618981
GO:0004504,-0.14769,0.627132
GO:0004505,-0.15413,0.62445
GO:0004506,-0.158266,0.617748
GO:0004507,-0.152244,0.619423
GO:0004508,-0.153768,0.617738
GO:0004509,-0.134994,0.61611
GO:0004510,-0.143933,0.623378
GO:0004511,-0.156984,0.618956
GO:0004512,-0.133667,0.62506
GO:0004514,-0.141429,0.648655
GO:0004515,-0.134717,0.652848
GO:0004516,-0.149888,0.64569
GO:0004517,-0.15629,0.620556
GO:0004518,-0.141566,0.65111
GO:0004519,-0.156624,0.642674
GO:0004520,-0.155996,0.642254
GO:0004521,-0.141893,0.64997
GO:0004522,-0.138259,0.637987
GO:0004523,-0.154054,0.643859
GO:0004525,-0.15043,0.642672
GO:0004526,-0.154697,0.641969
GO:0004527,-0.155214,0.644222
GO:0004528,-0.136594,0.650143
GO:0004529,-0.14627,0.642606
GO:0004530,-0.144276,0.645402
GO:0004531,-0.155947,0.640443
GO:0004532,-0.13589,0.644186
GO:0004534,-0.13886,0.64455
GO:0004535,-0.133371,0.646214
GO:0004536,-0.157043,0.633221
GO:0004540,-0.138738,0.633577
GO:0004549,-0.158197,0.637059
GO:0004550,-0.141393,0.653097
GO:0004551,-0.141702,0.633747
GO:0004553,-0.133803,0.622411
GO:0004555,-0.13853,0.619609
GO:0004556,-0.128633,0.632867
GO:0004557,-0.125973,0.63278
GO:0004558,-0.126296,0.628799
GO:0004559,-0.134402,0.618784
GO:0004560,-0.138705,0.616967
GO:0004561,-0.12928,0.621469
GO:0004563,-0.137297,0.616097
GO:0004564,-0.140447,0.626428
GO:0004565,-0.139597,0.615981
GO:0004566,-0.135593,0.617615
GO:0004567,-0.136809,0.616727
GO:0004568,-0.137083,0.616662
GO:0004569,-0.131455,0.630708
GO:0004571,-0.126756,0.628349
GO:0004572,-0.126911,0.637378
GO:0004573,-0.151559,0.604705
GO:0004574,-0.121134,0.638018
GO:0004575,-0.137766,0.616887
GO:0004576,-0.131642,0.61988
GO:0004577,-0.150765,0.604677
GO:0004578,-0.144855,0.610023
GO:0004579,-0.140823,0.611257
GO:0004581,-0.148916,0.606141
GO:0004582,-0.146748,0.609635
GO:0004583,-0.142605,0.609437
GO:0004585,-0.141231,0.647974
GO:0004586,-0.145668,0.633184
GO:0004587,-0.14294,0.640409
GO:0004588,-0.144927,0.64611
GO:0004590,-0.143814,0.647229
GO:0004591,-0.155844,0.620966
GO:0004594,-0.129277,0.647039
GO:0004595,-0.137628,0.635785
GO:0004596,-0.156112,0.620301
GO:0004598,-0.141576,0.633892
GO:0004601,-0.156383,0.619399
GO:0004602,-0.157752,0.620285
GO:0004603,-0.130566,0.627871
GO:0004605,-0.126153,0.632247
GO:0004607,-0.134094,0.614869
GO:0004608,-0.153083,0.605088
GO:0004609,-0.144105,0.607209
GO:0004610,-0.139413,0.629694
GO:0004611,-0.122267,0.63938
GO:0004613,-0.139667,0.638186
GO:0004614,-0.128362,0.639533
GO:0004615,-0.134033,0.637976
GO:0004616,-0.14654,0.622078
GO:0004617,-0.149448,0.630096
GO:0004618,-0.148762,0.63346
GO:0004619,-0.14204,0.638771
GO:0004620,-0.129035,0.623524
GO:0004621,-0.130941,0.634321
GO:0004622,-0.133406,0.618115
GO:0004623,-0.135061,0.613893
GO:0004629,-0.133858,0.619798
GO:0004630,-0.134018,0.617422
GO:0004631,-0.125193,0.636613
GO:0004632,-0.140765,0.645163
GO:0004633,-0.139323,0.641467
GO:0004634,-0.143355,0.628942
GO:0004637,-0.12882,0.651204
GO:0004638,-0.130923,0.649014
GO:0004639,-0.133091,0.646775
GO:0004641,-0.123849,0.642418
GO:0004642,-0.128163,0.647541
GO:0004643,-0.150247,0.643106
GO:0004644,-0.136783,0.644614
GO:0004645,-0.133974,0.633834
GO:0004648,-0.138626,0.640344
GO:0004649,-0.298222,0.453922
GO:0004651,-0.288672,0.448601
GO:0004653,-0.298835,0.450409
GO:0004654,-0.301346,0.449948
GO:0004655,-0.299787,0.450323
GO:0004656,-0.284612,0.447818
GO:0004657,-0.281119,0.44823
GO:0004658,-0.255984,0.443289
GO:0004659,-0.255333,0.441342
GO:0004660,-0.256683,0.445829
GO:0004661,-0.25685,0.446424
GO:0004662,-0.256679,0.445919
GO:0004663,-0.257034,0.446013
GO:0004666,-0.269295,0.451582
GO:0004667,-0.261621,0.446304
GO:0004668,-0.258409,0.446028
GO:0004671,-0.258412,0.444531
GO:0004672,-0.275514,0.462897
GO:0004673,-0.25939,0.455893
GO:0004674,-0.273872,0.463867
GO:0004675,-0.27814,0.473392
GO:0004676,-0.256248,0.460118
GO:0004677,-0.256582,0.459814
GO:0004679,-0.257173,0.461163
GO:0004683,-0.257381,0.460042
GO:0004686,-0.256144,0.461134
GO:0004687,-0.258467,0.460234
GO:0004689,-0.256548,0.460884
GO:0004690,-0.256564,0.461305
GO:0004691,-0.25685,0.460787
GO:0004692,-0.256418,0.461235
GO:0004693,-0.258198,0.460766
GO:0004694,-0.258303,0.459658
GO:0004697,-0.259449,0.460219
GO:0004698,-0.256044,0.462074
GO:0004699,-0.25618,0.461241
GO:0004703,-0.255717,0.460936
GO:0004705,-0.259431,0.46143
GO:0004706,-0.262218,0.460674
GO:0004707,-0.262163,0.460679
GO:0004708,-0.262073,0.460573
GO:0004709,-0.262664,0.46056
GO:0004711,-0.266903,0.458876
GO:0004712,-0.286627,0.449722
GO:0004713,-0.287357,0.45106
GO:0004714,-0.287633,0.450881
GO:0004715,-0.286689,0.448703
GO:0004719,-0.286922,0.447769
GO:0004720,-0.286921,0.448601
GO:0004721,-0.295662,0.47062
GO:0004722,-0.561286,-0.907091
GO:0004723,-0.561316,-0.907125
GO:0004725,-0.288537,0.479455
GO:0004726,-0.293779,0.484242
GO:0004729,-0.56128,-0.907085
GO:0004731,-0.561306,-0.907115
GO:0004733,-0.561286,-0.907093
GO:0004735,-0.561308,-0.907117
GO:0004736,-0.561299,-0.907107
GO:0004738,-0.561325,-0.907135
GO:0004739,-0.561311,-0.90712
GO:0004740,-0.561239,-0.907036
GO:0004741,-0.561316,-0.907126
GO:0004742,-0.561263,-0.907065
GO:0004743,-0.279381,0.463857
GO:0004745,-0.561302,-0.907113
GO:0004747,-0.561245,-0.907044
GO:0004748,-0.281326,0.475751
GO:0004749,-0.56131,-0.907118
GO:0004750,-0.562884,-0.908936
GO:0004751,-0.561262,-0.907066
GO:0004753,-0.561296,-0.907107
GO:0004754,-0.561296,-0.907105
GO:0004756,-0.561294,-0.907104
GO:0004757,-0.561249,-0.907053
GO:0004758,-0.561214,-0.90702
GO:0004760,-0.561576,-0.907428
GO:0004766,-0.561302,-0.907114
GO:0004767,-0.299006,0.483654
GO:0004768,-0.561308,-0.90712
GO:0004769,-0.561305,-0.907116
GO:0004771,-0.561298,-0.907107
GO:0004772,-0.563116,-0.909228
GO:0004773,-0.561311,-0.907122
GO:0004774,-0.561306,-0.907118
GO:0004775,-0.562985,-0.909091
GO:0004776,-0.561995,-0.907904
GO:0004777,-0.561329,-0.907154
GO:0004778,-0.56126,-0.907062
GO:0004779,-0.561299,-0.907109
GO:0004781,-0.560398,-0.906051
GO:0004782,-0.561301,-0.907113
GO:0004784,-0.561367,-0.907189
GO:0004788,-0.561369,-0.907188
GO:0004790,-0.5613,-0.90711
GO:0004791,-0.295171,0.484465
GO:0004792,-0.561264,-0.907071
GO:0004793,-0.561297,-0.907109
GO:0004794,-0.561246,-0.907048
GO:0004795,-0.561289,-0.9071
GO:0004796,-0.295027,0.450856
GO:0004797,-0.256169,0.444704
GO:0004798,-0.25572,0.444094
GO:0004799,-0.255924,0.443562
GO:0004800,-0.311294,0.477251
GO:0004801,-0.257793,0.444819
GO:0004802,-0.256857,0.443294
GO:0004803,-0.30586,0.487267
GO:0004806,-0.301897,0.476493
GO:0004807,-0.258641,0.446191
GO:0004810,-0.259358,0.446365
GO:0004812,-0.259187,0.445747
GO:0004813,-0.257445,0.445118
GO:0004814,-0.255556,0.443527
GO:0004815,-0.255572,0.443673
GO:0004816,-0.256805,0.4458
GO:0004817,-0.255825,0.443213
GO:0004818,-0.255505,0.443572
GO:0004819,-0.255781,0.443789
GO:0004820,-0.255157,0.443455
GO:0004821,-0.255452,0.443189
GO:0004822,-0.255517,0.443737
GO:0004823,-0.255592,0.443872
GO:0004824,-0.256951,0.44427
GO:0004825,-0.255868,0.444193
GO:0004826,-0.257282,0.444968
GO:0004827,-0.257308,0.445513
GO:0004828,-0.259798,0.446187
GO:0004829,-0.255195,0.443348
GO:0004830,-0.255406,0.443247
GO:0004831,-0.255682,0.443403
GO:0004832,-0.261869,0.44618
GO:0004833,-0.271679,0.449778
GO:0004835,-0.255995,0.4444
GO:0004838,-0.255755,0.442873
GO:0004839,-0.255339,0.442474
GO:0004842,-0.292624,0.473755
GO:0004843,-0.293019,0.473867
GO:0004844,-0.278265,0.471522
GO:0004849,-0.255353,0.444212
GO:0004850,-0.258212,0.444371
GO:0004852,-0.257405,0.44292
GO:0004853,-0.262519,0.443354
GO:0004854,-0.279622,0.445798
GO:0004855,-0.303384,0.456927
GO:0004856,-0.256102,0.444441
GO:0004857,-0.292047,0.482691
GO:0004859,-0.295865,0.480931
GO:0004860,-0.290286,0.482866
GO:0004861,-0.288794,0.480673
GO:0004862,-0.292601,0.471121
GO:0004864,-0.296157,0.485232
GO:0004865,-0.290984,0.480263
GO:0004866,-0.291125,0.480494
GO:0004867,-0.288988,0.484961
GO:0004869,-0.290142,0.48782
GO:0004873,-0.29938,0.453656
GO:0004875,-0.301521,0.474653
GO:0004876,-0.299013,0.448506
GO:0004877,-0.296176,0.447657
GO:0004878,-0.300621,0.467972
GO:0004879,-0.312422,0.482543
GO:0004883,-0.302323,0.48234
GO:0004888,-0.291258,0.483594
GO:0004890,-0.312903,0.486406
GO:0004896,-0.293193,0.463165
GO:0004897,-0.282686,0.472494
GO:0004900,-0.295774,0.46508
GO:0004901,-0.296334,0.448596
GO:0004903,-0.281604,0.47405
GO:0004904,-0.285866,0.46983
GO:0004905,-0.280745,0.473414
GO:0004906,-0.288348,0.469248
GO:0004908,-0.290358,0.474707
GO:0004909,-0.290418,0.472185
GO:0004910,-0.292408,0.475511
GO:0004911,-0.297637,0.473673
GO:0004912,-0.300139,0.45396
GO:0004913,-0.300255,0.4628
GO:0004914,-0.297352,0.454984
GO:0004915,-0.292636,0.461292
GO:0004917,-0.298753,0.451386
GO:0004918,-0.301197,0.465191
GO:0004919,-0.29905,0.46102
GO:0004920,-0.282224,0.471984
GO:0004921,-0.287166,0.470218
GO:0004923,-0.2944,0.461661
GO:0004924,-0.285687,0.467393
GO:0004925,-0.298084,0.460826
GO:0004930,-0.30904,0.488778
GO:0004931,-0.297979,0.46108
GO:0004935,-0.304663,0.487319
GO:0004936,-0.280399,0.440651
GO:0004937,-0.306875,0.492741
GO:0004938,-0.305769,0.488856
GO:0004939,-0.309741,0.487553
GO:0004940,-0.308048,0.485527
GO:0004941,-0.309168,0.486804
GO:0004945,-0.305006,0.486511
GO:0004946,-0.309059,0.479306
GO:0004947,-0.306426,0.489702
GO:0004948,-0.301419,0.486388
GO:0004949,-0.307527,0.478288
GO:0004950,-0.304021,0.482
GO:0004951,-0.303795,0.486469
GO:0004952,-0.309671,0.492374
GO:0004953,-0.28112,0.440392
GO:0004954,-0.299324,0.462705
GO:0004955,-0.301201,0.467138
GO:0004956,-0.30271,0.479327
GO:0004957,-0.303656,0.484866
GO:0004958,-0.30041,0.481634
GO:0004960,-0.299118,0.478487
GO:0004961,-0.281418,0.440664
GO:0004962,-0.309228,0.489673
GO:0004963,-0.294417,0.479717
GO:0004964,-0.305595,0.484433
GO:0004965,-0.311898,0.490056
GO:0004966,-0.305072,0.48603
GO:0004967,-0.308186,0.48544
GO:0004968,-0.306607,0.487369
GO:0004969,-0.30635,0.491466
GO:0004970,-0.314092,0.480951
GO:0004971,-0.30592,0.477262
GO:0004972,-0.315159,0.486601
GO:0004974,-0.312607,0.48587
GO:0004977,-0.30671,0.487205
GO:0004978,-0.298684,0.452291
GO:0004979,-0.31046,0.489609
GO:0004980,-0.303676,0.459756
GO:0004982,-0.30117,0.48384
GO:0004983,-0.308388,0.488978
GO:0004984,-0.31201,0.491393
GO:0004985,-0.309846,0.489955
GO:0004990,-0.30641,0.464301
GO:0004991,-0.305337,0.460269
GO:0004992,-0.306414,0.476596
GO:0004993,-0.305794,0.492634
GO:0004994,-0.304765,0.49264
GO:0004995,-0.307513,0.488921
GO:0004996,-0.303758,0.485269
GO:0004998,-0.296187,0.478968
GO:0004999,-0.298028,0.487546
GO:0005000,-0.302746,0.488562
GO:0005001,-0.297525,0.484882
GO:0005003,-0.28663,0.476566
GO:0005004,-0.295708,0.48344
GO:0005005,-0.287642,0.478254
GO:0005006,-0.286293,0.480509
GO:0005007,-0.286516,0.476425
GO:0005008,-0.282398,0.474341
GO:0005009,-0.285703,0.479431
GO:0005010,-0.292089,0.451807
GO:0005011,-0.296741,0.463306
GO:0005017,-0.29696,0.459836
GO:0005018,-0.298517,0.465699
GO:0005019,-0.300815,0.461537
GO:0005020,-0.298803,0.460459
GO:0005021,-0.286857,0.474823
GO:0005024,-0.285485,0.469201
GO:0005025,-0.278483,0.47178
GO:0005026,-0.284739,0.475096
GO:0005030,-0.291297,0.473656
GO:0005031,-0.288554,0.481441
GO:0005034,-0.309963,0.486303
GO:0005035,-0.285484,0.47841
GO:0005041,-0.301225,0.480405
GO:0005042,-0.281411,0.473837
GO:0005043,-0.30001,0.458238
GO:0005044,-0.301452,0.485055
GO:0005046,-0.312749,0.48381
GO:0005047,-0.296867,0.46232
GO:0005048,-0.307111,0.464235
GO:0005049,-0.257542,0.442161
GO:0005052,-0.257703,0.443665
GO:0005053,-0.25819,0.443216
GO:0005055,-0.300012,0.484705
GO:0005068,-0.282072,0.476995
GO:0005078,-0.289805,0.477802
GO:0005080,-0.288809,0.488365
GO:0005085,-0.291236,0.488946
GO:0005091,-0.294168,0.482529
GO:0005092,-0.308836,0.477149
GO:0005093,-0.308625,0.480196
GO:0005094,-0.308895,0.482141
GO:0005095,-0.309068,0.483112
GO:0005096,-0.292643,0.489803
GO:0005102,-0.288312,0.484527
GO:0005104,-0.28242,0.477314
GO:0005105,-0.294122,0.479609
GO:0005109,-0.287404,0.484472
GO:0005111,-0.289635,0.480485
GO:0005112,-0.300325,0.488245
GO:0005113,-0.302837,0.487808
GO:0005114,-0.28237,0.47656
GO:0005115,-0.283135,0.442652
GO:0005119,-0.293201,0.482672
GO:0005121,-0.280747,0.471141
GO:0005123,-0.288817,0.483721
GO:0005124,-0.281775,0.441322
GO:0005125,-0.290038,0.479273
GO:0005126,-0.281648,0.475882
GO:0005127,-0.283812,0.473853
GO:0005128,-0.28087,0.473208
GO:0005129,-0.296153,0.461338
GO:0005130,-0.291424,0.478659
GO:0005131,-0.28594,0.476715
GO:0005132,-0.294117,0.461345
GO:0005133,-0.282048,0.476279
GO:0005134,-0.289256,0.480553
GO:0005135,-0.296044,0.450246
GO:0005136,-0.295858,0.476408
GO:0005137,-0.292161,0.481333
GO:0005138,-0.297065,0.464885
GO:0005139,-0.30026,0.463858
GO:0005140,-0.296806,0.460652
GO:0005141,-0.300709,0.454952
GO:0005142,-0.300386,0.447914
GO:0005143,-0.297642,0.462825
GO:0005144,-0.295573,0.447092
GO:0005146,-0.29813,0.460693
GO:0005147,-0.296435,0.46666
GO:0005148,-0.295045,0.461405
GO:0005149,-0.291339,0.476908
GO:0005150,-0.284304,0.473797
GO:0005151,-0.281027,0.443822
GO:0005152,-0.297408,0.451533
GO:0005153,-0.301983,0.467802
GO:0005154,-0.287431,0.485491
GO:0005157,-0.283354,0.476251
GO:0005158,-0.286651,0.482365
GO:0005159,-0.293984,0.469144
GO:0005160,-0.282706,0.477342
GO:0005161,-0.288732,0.474854
GO:0005163,-0.281732,0.477234
GO:0005164,-0.28359,0.480234
GO:0005165,-0.286265,0.4809
GO:0005166,-0.307228,0.482046
GO:0005167,-0.300646,0.452673
GO:0005168,-0.298522,0.448961
GO:0005169,-0.298665,0.459663
GO:0005170,-0.294963,0.448409
GO:0005171,-0.288846,0.479914
GO:0005172,-0.282816,0.478047
GO:0005173,-0.288988,0.476768
GO:0005174,-0.289829,0.483435
GO:0005175,-0.284381,0.477491
GO:0005176,-0.301078,0.469975
GO:0005178,-0.289135,0.487369
GO:0005179,-0.298219,0.486631
GO:0005183,-0.304471,0.486116
GO:0005184,-0.302236,0.491154
GO:0005185,-0.305322,0.488132
GO:0005198,-0.3076,0.491678
GO:0005200,-0.303943,0.491679
GO:0005201,-0.290195,0.482299
GO:0005212,-0.305645,0.492905
GO:0005215,-0.313527,0.480084
GO:0005216,-0.313481,0.488693
GO:0005217,-0.298648,0.448773
GO:0005219,-0.310081,0.482861
GO:0005220,-0.308407,0.477499
GO:0005221,-0.304519,0.459667
GO:0005222,-0.29983,0.467477
GO:0005223,-0.308806,0.480438
GO:0005225,-0.30122,0.450343
GO:0005227,-0.311437,0.486565
GO:0005228,-0.303762,0.461429
GO:0005229,-0.310185,0.490463
GO:0005230,-0.313252,0.488981
GO:0005231,-0.312872,0.487021
GO:0005234,-0.314506,0.477388
GO:0005237,-0.314326,0.484918
GO:0005242,-0.312666,0.474638
GO:0005243,-0.310742,0.490273
GO:0005244,-0.313825,0.484061
