GO_ID,x,y
GO:0015355,-0.431124,-0.218244
GO:0015361,-0.422774,-0.194425
GO:0015362,-0.382713,-0.227656
GO:0015367,-0.352182,-0.207323
GO:0015368,-0.447953,-0.284600
GO:0015369,-0.424892,-0.279266
GO:0015370,-0.364330,-0.227018
GO:0015371,-0.427888,-0.187706
GO:0015373,-0.397564,-0.212996
GO:0015374,-0.412623,-0.217334
GO:0015375,-0.399833,-0.235705
GO:0015377,-0.471611,-0.270657
GO:0015378,-0.392493,-0.225534
GO:0015379,-0.463101,-0.250292
GO:0015382,-0.376487,-0.266709
GO:0015383,-0.353562,-0.298970
GO:0015385,-0.436166,-0.279343
GO:0015386,-0.437328,-0.326478
GO:0015389,-0.492066,-0.262014
GO:0015390,-0.328303,-0.241808
GO:0015391,-0.511553,-0.269183
GO:0015399,-0.422005,-0.241912
GO:0015410,-0.369499,-0.210413
GO:0015417,-0.381561,-0.176124
GO:0015420,-0.500411,-0.184615
GO:0015421,-0.367199,-0.248232
GO:0015431,-0.369371,-0.181546
GO:0015432,-0.487664,-0.149497
GO:0015433,-0.355618,-0.163230
GO:0015439,-0.411549,-0.158591
GO:0015440,-0.497386,-0.215383
GO:0015444,-0.428838,-0.275439
GO:0015450,-0.365616,-0.324513
GO:0015453,-0.484074,-0.202894
GO:0015459,-0.292392,-0.990000
GO:0015464,-0.451554,-0.354192
GO:0015467,-0.395733,-0.252876
GO:0015485,0.055439,0.248351
GO:0015489,-0.370122,-0.240762
GO:0015495,-0.460498,-0.266028
GO:0015498,-0.412977,-0.249279
GO:0015499,-0.433334,-0.209344
GO:0015501,-0.399906,-0.193045
GO:0015517,-0.460748,-0.206064
GO:0015526,-0.355329,-0.268144
GO:0015538,-0.458224,-0.251871
GO:0015552,-0.437071,-0.210245
GO:0015556,-0.371196,-0.218493
GO:0015562,-0.465666,-0.179749
GO:0015578,-0.382417,-0.163696
GO:0015594,-0.363861,-0.187193
GO:0015605,-0.349708,-0.205546
GO:0015606,-0.305137,-0.215407
GO:0015607,-0.339381,-0.218549
GO:0015616,-0.279772,0.006679
GO:0015629,0.482868,-0.224342
GO:0015630,0.336753,-0.159433
GO:0015631,0.613799,-0.177474
GO:0015636,-0.415338,-0.142783
GO:0015643,0.718141,0.285801
GO:0015645,-0.055601,0.567039
GO:0015647,-0.349381,-0.340838
GO:0015650,-0.429954,-0.224816
GO:0015651,-0.342528,-0.269323
GO:0015655,-0.401665,-0.215311
GO:0015657,-0.438598,-0.209480
GO:0015658,-0.436424,-0.238789
GO:0015662,-0.408597,-0.249995
GO:0015665,-0.282766,-0.288936
GO:0015666,-0.237851,0.658605
GO:0015669,0.688697,0.277696
GO:0015670,0.697270,0.129229
GO:0015671,0.664721,0.282171
GO:0015673,0.431983,-0.235421
GO:0015675,0.419952,-0.143594
GO:0015676,0.425935,-0.269337
GO:0015677,0.460126,-0.250237
GO:0015679,0.454197,-0.143322
GO:0015691,0.457941,-0.172732
GO:0015692,0.683977,0.299309
GO:0015693,0.683913,0.291445
GO:0015694,0.514740,-0.227714
GO:0015695,0.714691,0.284508
GO:0015697,0.687958,0.303544
GO:0015698,0.685540,0.288914
GO:0015700,0.699754,0.293203
GO:0015701,0.651531,-0.221010
GO:0015705,0.685769,0.050291
GO:0015706,0.659665,0.321904
GO:0015707,0.747845,0.342390
GO:0015709,0.374949,-0.180369
GO:0015711,0.711637,-0.172804
GO:0015712,0.193979,-0.514825
GO:0015718,0.540495,-0.045789
GO:0015721,0.515370,-0.003543
GO:0015722,0.563875,-0.015891
GO:0015723,0.554897,-0.007767
GO:0015724,0.520957,0.058028
GO:0015727,0.439336,0.017532
GO:0015728,0.680341,0.305613
GO:0015729,0.560976,0.000430
GO:0015730,0.502361,-0.184203
GO:0015732,0.515970,-0.002590
GO:0015734,0.020741,-0.665117
GO:0015735,0.643124,-0.117796
GO:0015736,0.561230,-0.044924
GO:0015738,0.583472,-0.043313
GO:0015739,0.682312,0.294064
GO:0015740,0.561799,-0.019306
GO:0015741,0.567532,-0.056299
GO:0015742,0.598550,-0.056722
GO:0015743,0.557437,0.009316
GO:0015744,0.541835,-0.034896
GO:0015746,0.647912,-0.148958
GO:0015747,0.609486,-0.132943
GO:0015748,0.710386,0.272093
GO:0015749,0.506998,-0.120463
GO:0015750,0.556991,-0.142378
GO:0015755,0.450728,-0.125826
GO:0015756,0.428097,-0.061692
GO:0015757,0.432396,-0.044233
GO:0015760,0.266453,-0.486893
GO:0015761,0.497411,-0.162023
GO:0015766,0.710622,-0.126948
GO:0015770,0.661500,-0.162466
GO:0015772,0.605131,-0.198838
GO:0015774,0.668025,-0.103042
GO:0015779,0.213184,-0.422094
GO:0015780,0.473539,-0.185026
GO:0015782,0.432410,-0.136505
GO:0015783,0.464084,-0.032345
GO:0015786,0.409324,-0.075060
GO:0015787,0.459647,-0.046017
GO:0015789,0.441198,-0.153746
GO:0015790,0.401714,-0.077392
GO:0015791,0.519139,0.013162
GO:0015793,0.547077,0.004970
GO:0015797,0.473083,0.034856
GO:0015798,0.638156,-0.047262
GO:0015800,0.687878,0.283327
GO:0015801,0.539292,0.041493
GO:0015802,0.557009,-0.077508
GO:0015803,0.473821,-0.024662
GO:0015804,0.489475,-0.069357
GO:0015805,0.257085,-0.179767
GO:0015807,0.496557,-0.038400
GO:0015808,0.702076,0.300231
GO:0015810,0.523966,-0.032363
GO:0015811,0.129027,-0.464186
GO:0015812,0.557362,-0.043515
GO:0015813,0.583092,0.016250
GO:0015816,0.478859,-0.080198
GO:0015817,0.539852,-0.073923
GO:0015818,0.470792,-0.072039
GO:0015819,0.626376,0.157916
GO:0015820,0.487050,-0.042061
GO:0015821,-0.019570,-0.686158
GO:0015822,0.682657,0.250993
GO:0015823,0.591437,-0.163435
GO:0015824,0.516989,-0.074485
GO:0015825,0.498936,-0.092101
GO:0015826,0.519263,-0.043571
GO:0015827,0.541407,0.059953
GO:0015828,0.551517,0.016335
GO:0015829,0.512800,-0.054941
GO:0015833,0.667762,-0.226463
GO:0015835,0.164221,-0.449569
GO:0015837,0.699006,0.279608
GO:0015838,0.345670,-0.168886
GO:0015840,0.662916,0.115358
GO:0015842,0.707469,0.295211
GO:0015843,0.678136,0.153950
GO:0015844,0.540195,-0.078233
GO:0015846,0.686892,0.279086
GO:0015847,0.669753,0.299222
GO:0015848,0.720663,0.320548
GO:0015849,0.523797,-0.158439
GO:0015850,0.552718,-0.072493
GO:0015851,0.708116,0.274937
GO:0015853,0.698994,0.266123
GO:0015854,0.693196,0.279721
GO:0015855,0.681897,0.314213
GO:0015857,0.686001,0.303228
GO:0015858,0.415718,-0.062919
GO:0015860,0.571338,0.009758
GO:0015861,0.454104,-0.046860
GO:0015862,0.580946,-0.041118
GO:0015864,0.517497,-0.093724
GO:0015865,0.689032,0.260278
GO:0015866,0.570727,0.098545
GO:0015867,0.572506,0.094986
GO:0015868,0.466412,-0.117893
GO:0015870,0.756017,0.280193
GO:0015871,0.663423,0.307496
GO:0015872,0.562107,-0.029773
GO:0015874,0.707556,0.259783
GO:0015876,0.410777,-0.212177
GO:0015878,-0.016738,-0.308230
GO:0015879,0.358649,-0.182348
GO:0015880,0.267778,-0.224429
GO:0015881,-0.052617,-0.702273
GO:0015882,0.006174,0.124160
GO:0015883,0.749894,0.281626
GO:0015884,-0.026035,-0.646196
GO:0015886,0.495389,-0.123166
GO:0015887,0.040852,-0.242718
GO:0015888,0.192527,-0.046123
GO:0015889,0.016173,0.148785
GO:0015891,0.579173,-0.134489
GO:0015904,0.678524,0.302288
GO:0015908,0.582922,-0.142969
GO:0015909,0.593493,-0.099407
GO:0015910,0.596882,0.114098
GO:0015911,0.565718,-0.100705
GO:0015912,0.488698,-0.172378
GO:0015913,0.507611,-0.151706
GO:0015914,0.633126,-0.153988
GO:0015916,0.322460,-0.135997
GO:0015917,0.569728,-0.154276
GO:0015918,0.626081,-0.146975
GO:0015919,0.728463,0.295615
GO:0015920,0.248557,-0.517326
GO:0015923,-0.246754,0.500373
GO:0015924,-0.270552,0.516177
GO:0015925,-0.265563,0.533502
GO:0015926,-0.263273,0.490474
GO:0015927,-0.232903,0.529427
GO:0015928,-0.231922,0.537532
GO:0015929,-0.275348,0.502121
GO:0015931,0.710688,0.277114
GO:0015932,-0.477565,-0.217102
GO:0015934,-0.266296,0.473159
GO:0015935,-0.250210,0.469270
GO:0015936,0.735723,-0.147302
GO:0015937,0.579643,-0.102925
GO:0015938,0.748466,-0.091717
GO:0015939,0.580609,-0.266821
GO:0015942,0.498682,-0.158252
GO:0015949,0.534342,-0.173080
GO:0015959,0.455965,-0.147855
GO:0015960,0.438632,-0.149841
GO:0015961,0.497603,-0.226802
GO:0015962,0.687315,0.291775
GO:0015964,0.470570,-0.237760
GO:0015965,0.686663,0.292094
GO:0015966,0.485472,-0.144075
GO:0015980,0.685150,-0.168765
GO:0015986,0.596100,-0.143042
GO:0015988,0.625519,-0.005296
GO:0015990,0.670195,-0.055653
GO:0016004,0.617317,-0.101742
GO:0016005,0.674405,0.007270
GO:0016010,-0.419033,0.424855
GO:0016011,0.692660,0.282563
GO:0016012,0.693473,0.276173
GO:0016013,0.692615,0.272582
GO:0016015,0.001399,-0.630830
GO:0016018,0.704213,0.280789
GO:0016019,-0.386627,-0.362543
GO:0016020,0.553453,-0.409003
GO:0016024,0.577592,-0.161601
GO:0016031,-0.011536,-0.268976
GO:0016032,0.686295,0.276165
GO:0016034,-0.180698,0.468853
GO:0016035,-0.185292,0.483232
GO:0016036,0.700553,0.273056
GO:0016037,0.726871,0.294345
GO:0016038,0.727500,0.295055
GO:0016042,0.649978,-0.189376
GO:0016043,0.609515,-0.120858
GO:0016045,0.082245,-0.546499
GO:0016046,0.057345,-0.526161
GO:0016048,0.707154,-0.331007
GO:0016049,0.555538,-0.113225
GO:0016050,0.670802,-0.172884
GO:0016051,0.597642,-0.188090
GO:0016052,0.575670,-0.199732
GO:0016053,0.618475,-0.203586
GO:0016054,0.552828,-0.247379
GO:0016055,0.490358,-0.082992
GO:0016056,0.748103,-0.258237
GO:0016064,-0.335029,-0.492021
GO:0016068,-0.159876,-0.356084
GO:0016070,0.547534,-0.143107
GO:0016071,0.479678,-0.118765
GO:0016072,0.433156,-0.170543
GO:0016073,0.602122,-0.033584
GO:0016074,0.598379,-0.253840
GO:0016075,0.441884,-0.187661
GO:0016076,0.582129,-0.047178
GO:0016077,0.615272,-0.237848
GO:0016078,0.457914,-0.224336
GO:0016079,0.579875,-0.246073
GO:0016080,-0.112766,-0.404853
GO:0016081,0.263751,-0.322264
GO:0016082,0.058439,0.350367
GO:0016093,0.706891,-0.165262
GO:0016094,0.684799,-0.160901
GO:0016095,0.600386,-0.218819
GO:0016098,0.636322,-0.316002
GO:0016101,0.712235,-0.194865
GO:0016102,0.686808,-0.196857
GO:0016103,0.637488,-0.191592
GO:0016104,0.608518,-0.196977
GO:0016107,0.675901,-0.195782
GO:0016108,0.697980,0.274029
GO:0016109,0.680131,-0.212204
GO:0016110,0.714234,-0.181086
GO:0016114,0.647032,-0.210448
GO:0016115,0.685186,-0.175449
GO:0016116,0.665198,-0.245161
GO:0016117,0.676920,-0.225037
GO:0016118,0.697529,-0.192626
GO:0016119,-0.114637,-0.408488
GO:0016121,0.136039,-0.353505
GO:0016122,0.596352,-0.296343
GO:0016123,0.647368,-0.276907
GO:0016124,0.647902,-0.260405
GO:0016125,0.587283,-0.205036
GO:0016126,0.652755,-0.132799
GO:0016127,0.677701,-0.131340
GO:0016137,0.483833,-0.214018
GO:0016139,0.467691,-0.230256
GO:0016149,0.625977,-0.170348
GO:0016150,0.597164,-0.135029
GO:0016151,0.701563,0.275535
GO:0016153,-0.186780,0.693346
GO:0016154,-0.261337,0.666366
GO:0016155,-0.164437,0.489970
GO:0016158,-0.181133,0.472378
GO:0016160,-0.265599,0.504696
GO:0016165,-0.203767,0.447384
GO:0016167,-0.459640,-0.166730
GO:0016170,-0.275912,0.410441
GO:0016174,-0.196640,0.479097
GO:0016175,-0.282086,0.441117
GO:0016176,0.694827,0.272065
GO:0016180,0.542607,-0.291901
GO:0016182,0.601893,-0.095167
GO:0016183,0.707515,-0.151873
GO:0016185,0.620504,-0.169204
GO:0016188,0.660309,-0.128113
GO:0016189,0.703752,-0.190343
GO:0016191,0.563295,-0.181973
GO:0016192,0.632529,-0.174655
GO:0016197,0.540477,-0.097760
GO:0016198,0.701419,-0.045944
GO:0016199,0.626840,0.002061
GO:0016202,0.105780,-0.189655
GO:0016203,0.693509,0.280940
GO:0016206,-0.224945,0.650316
GO:0016208,0.707282,0.281129
GO:0016209,0.689338,0.258674
GO:0016211,-0.032874,0.473478
GO:0016212,0.569439,0.246017
GO:0016213,-0.214354,0.706498
GO:0016215,-0.287679,0.768373
GO:0016222,-0.122469,0.369701
GO:0016223,0.529501,0.237602
GO:0016226,0.539840,0.032055
GO:0016229,-0.201544,0.442551
GO:0016230,0.492997,-0.024891
GO:0016231,-0.251114,0.542922
GO:0016232,0.512619,0.235083
GO:0016233,0.551629,-0.257890
GO:0016234,-0.190895,-0.386996
GO:0016235,-0.226123,-0.319025
GO:0016236,0.556690,-0.163409
GO:0016237,0.695949,-0.096146
GO:0016239,0.736050,-0.309496
GO:0016240,0.672646,-0.232872
GO:0016241,0.728232,-0.288687
GO:0016242,0.251851,-0.061594
GO:0016243,0.644625,-0.291459
GO:0016247,-0.331562,-0.990000
GO:0016248,-0.260410,-0.990000
GO:0016250,0.686337,0.266068
GO:0016251,-0.521265,-0.260374
GO:0016255,0.694770,0.264877
GO:0016256,0.597864,-0.306268
GO:0016259,0.487340,-0.170013
GO:0016260,0.532625,-0.151289
GO:0016261,0.624904,-0.180996
GO:0016262,-0.126937,0.586211
GO:0016263,-0.099435,0.590203
GO:0016264,0.495234,-0.145353
GO:0016266,0.602933,-0.252912
GO:0016268,0.687124,0.276174
GO:0016269,0.690194,0.294350
GO:0016272,0.704774,0.284832
GO:0016273,-0.188076,0.593600
GO:0016274,-0.234031,0.623286
GO:0016278,-0.141645,0.532961
GO:0016279,-0.244529,0.712671
GO:0016281,-0.452768,0.322452
GO:0016282,-0.359517,0.323338
GO:0016285,-0.139897,0.568981
GO:0016286,-0.439928,-0.127203
GO:0016287,-0.193761,0.757861
GO:0016289,-0.276486,0.711504
GO:0016297,-0.095405,0.579938
GO:0016298,-0.160296,0.406193
GO:0016300,-0.148614,0.657773
GO:0016301,0.555767,0.259941
GO:0016303,-0.372956,-0.483865
GO:0016308,-0.373187,-0.472165
GO:0016309,-0.368092,-0.482519
GO:0016310,0.649510,-0.153939
GO:0016311,0.700806,0.270004
GO:0016312,-0.162974,0.431041
GO:0016314,-0.154034,0.462111
GO:0016316,-0.186776,0.502480
GO:0016320,-0.140711,-0.546180
GO:0016321,0.705984,-0.020698
GO:0016322,0.134863,0.062129
GO:0016323,0.012064,-0.507545
GO:0016324,0.056330,-0.498436
GO:0016327,0.515372,0.290115
GO:0016328,-0.048191,-0.359761
GO:0016331,0.537844,-0.092403
GO:0016332,0.517063,0.282663
GO:0016334,0.516998,0.285262
GO:0016338,0.517545,0.285681
GO:0016339,0.514520,0.297141
GO:0016340,0.541244,-0.250747
GO:0016342,-0.288491,-0.935572
GO:0016344,0.723169,-0.153664
GO:0016358,0.670344,-0.068178
GO:0016361,-0.268997,0.082713
GO:0016362,-0.298772,0.060006
GO:0016363,-0.205515,-0.336988
GO:0016401,0.520356,0.253521
GO:0016402,-0.240241,0.521940
GO:0016403,-0.294299,0.457758
GO:0016404,-0.251770,0.421961
GO:0016405,-0.094647,0.562348
GO:0016406,-0.202253,0.740900
GO:0016407,-0.160281,0.675497
GO:0016408,-0.085552,0.657314
GO:0016409,-0.189006,0.547281
GO:0016410,-0.182513,0.641941
GO:0016411,-0.216894,0.776140
GO:0016412,-0.235161,0.750387
GO:0016413,-0.233859,0.772523
GO:0016416,-0.237128,0.740016
GO:0016417,-0.136512,0.585479
GO:0016418,-0.093595,0.641640
GO:0016419,-0.165910,0.518625
GO:0016420,-0.133893,0.542364
GO:0016421,-0.084744,0.455563
GO:0016422,-0.157707,0.689416
GO:0016423,-0.143036,0.672392
GO:0016426,-0.137478,0.672947
GO:0016427,-0.155488,0.686987
GO:0016428,-0.138798,0.682813
GO:0016432,0.526393,0.229443
GO:0016433,-0.145210,0.654004
GO:0016434,-0.151131,0.642547
GO:0016435,-0.146345,0.644780
GO:0016436,-0.168520,0.649672
GO:0016438,-0.154074,0.596166
GO:0016441,0.529647,-0.398608
GO:0016442,-0.416308,0.326197
GO:0016444,0.578323,-0.136926
GO:0016445,-0.351124,-0.490113
GO:0016446,-0.324093,-0.474562
GO:0016447,0.090339,-0.309899
GO:0016453,-0.092263,0.672506
GO:0016454,-0.110041,0.643231
GO:0016459,-0.349715,0.438852
GO:0016460,-0.361283,0.393992
GO:0016461,-0.332962,0.457005
GO:0016462,-0.185287,0.537864
GO:0016469,-0.785245,0.448105
GO:0016471,-0.230210,0.198631
GO:0016476,-0.068121,-0.122880
GO:0016477,-0.785276,0.448116
GO:0016479,0.531763,-0.212385
GO:0016480,0.423049,-0.219940
GO:0016482,0.465285,-0.085212
GO:0016485,0.636118,-0.138404
GO:0016486,0.583069,-0.147318
GO:0016487,0.650070,-0.228694
GO:0016488,0.594490,-0.174514
GO:0016491,-0.217657,0.469611
GO:0016492,-0.279704,-0.304456
GO:0016493,-0.484680,-0.291769
GO:0016494,-0.500579,-0.278408
GO:0016495,-0.463097,-0.242240
GO:0016496,-0.299277,-0.286458
GO:0016497,-0.274346,-0.306115
GO:0016499,-0.302136,-0.336443
GO:0016500,-0.459285,-0.233654
GO:0016501,-0.505105,-0.361667
GO:0016502,-0.785490,0.448389
GO:0016503,-0.497319,-0.401677
GO:0016504,0.497632,0.177437
GO:0016505,0.465855,0.206582
GO:0016507,-0.172255,0.454969
GO:0016509,-0.213859,0.480695
GO:0016513,-0.282086,0.427741
GO:0016514,-0.260400,0.553474
GO:0016515,-0.492224,-0.155848
GO:0016517,-0.457607,-0.134264
GO:0016519,-0.508576,-0.390531
GO:0016520,-0.477849,-0.356425
GO:0016521,0.066554,-0.666480
GO:0016524,-0.785275,0.448128
GO:0016525,0.147338,-0.011605
GO:0016528,-0.785406,0.448316
GO:0016529,-0.785312,0.448172
GO:0016530,0.519860,0.262130
GO:0016531,0.499039,0.256429
GO:0016532,0.528300,0.248133
GO:0016533,-0.162229,0.490030
GO:0016538,0.519269,0.273421
GO:0016539,0.666856,-0.099548
GO:0016540,0.667023,-0.170506
GO:0016553,0.580722,-0.264308
GO:0016554,0.599427,-0.227056
GO:0016556,0.435143,-0.158400
GO:0016557,0.049441,0.395380
GO:0016558,0.585117,0.048683
GO:0016559,0.613469,-0.202505
GO:0016560,0.532592,0.264929
GO:0016561,0.507891,-0.086992
GO:0016562,0.257286,-0.043998
GO:0016567,0.639080,-0.094716
GO:0016579,0.687962,-0.166471
GO:0016581,-0.270345,0.477394
GO:0016586,-0.258354,0.539859
GO:0016589,-0.215477,0.558960
GO:0016590,-0.278573,0.558338
GO:0016592,-0.306108,0.427735
GO:0016593,-0.273014,0.428028
GO:0016594,-0.197989,0.580952
GO:0016595,-0.199744,0.561602
GO:0016597,-0.215505,0.559915
GO:0016600,-0.463663,-0.985488
GO:0016601,0.193944,-0.424025
GO:0016602,-0.434580,0.447163
GO:0016603,-0.094431,0.598841
GO:0016604,-0.185416,-0.513282
GO:0016605,-0.180190,-0.539625
GO:0016607,-0.073637,-0.408544
GO:0016608,0.087419,-0.638674
GO:0016614,-0.233561,0.489489
GO:0016615,-0.277580,0.529183
GO:0016616,-0.219277,0.448439
GO:0016617,-0.168949,0.479510
GO:0016618,-0.245452,0.401357
GO:0016620,-0.187611,0.491811
GO:0016623,-0.235512,0.446554
GO:0016624,-0.234409,0.451551
GO:0016627,-0.240513,0.466002
GO:0016628,-0.244766,0.485471
GO:0016631,-0.259274,0.481234
GO:0016634,-0.245748,0.523185
GO:0016635,-0.195895,0.456873
GO:0016638,-0.192950,0.514362
GO:0016639,-0.206320,0.529721
GO:0016641,-0.187674,0.493841
GO:0016642,-0.186599,0.539094
GO:0016645,-0.187889,0.492715
GO:0016646,-0.201104,0.517556
GO:0016647,-0.191635,0.464366
GO:0016649,-0.163491,0.489451
GO:0016651,-0.239067,0.451904
GO:0016652,-0.234897,0.418974
GO:0016653,-0.212402,0.471780
GO:0016655,-0.243795,0.475077
GO:0016661,-0.138762,0.484347
GO:0016662,-0.159189,0.527446
GO:0016667,-0.253712,0.429091
GO:0016668,-0.245629,0.451232
GO:0016670,-0.235119,0.409569
GO:0016671,-0.248517,0.407728
GO:0016672,-0.242415,0.439167
GO:0016675,-0.140755,0.477826
GO:0016679,-0.176294,0.539594
GO:0016682,-0.296773,0.462909
GO:0016684,-0.206766,0.438741
GO:0016701,-0.254616,0.457916
GO:0016702,-0.217461,0.466828
GO:0016705,-0.265727,0.684702
GO:0016706,-0.262978,0.583617
GO:0016709,-0.225656,0.582874
GO:0016711,-0.270609,0.577231
GO:0016712,-0.250329,0.480574
GO:0016713,-0.223350,0.526123
GO:0016714,-0.258466,0.424867
GO:0016715,-0.279726,0.452582
GO:0016716,-0.243366,0.419101
GO:0016717,-0.197393,0.660414
GO:0016721,-0.195470,0.426603
GO:0016722,-0.209444,0.422134
GO:0016723,-0.172271,0.535252
GO:0016724,-0.270577,0.500970
GO:0016725,-0.213153,0.422861
GO:0016726,-0.197114,0.411668
GO:0016727,-0.217722,0.438412
GO:0016728,-0.199449,0.398936
GO:0016730,-0.290975,0.429142
GO:0016731,-0.179326,0.540199
GO:0016740,-0.196707,0.609035
GO:0016741,-0.297835,0.617953
GO:0016742,-0.245668,0.631773
GO:0016743,-0.321894,0.640237
GO:0016744,0.546423,0.238525
GO:0016746,-0.181111,0.579218
GO:0016747,-0.187383,0.666330
GO:0016748,-0.168644,0.535670
GO:0016749,-0.126644,0.569495
GO:0016751,-0.288175,0.613979
GO:0016755,-0.116467,0.565370
GO:0016757,-0.127372,0.555307
GO:0016758,-0.135525,0.577117
GO:0016763,-0.301549,0.621359
GO:0016765,0.546550,0.245820
GO:0016768,0.598129,0.237445
GO:0016769,0.546901,0.241302
GO:0016772,0.551413,0.251274
GO:0016773,0.551114,0.256357
GO:0016774,0.550061,0.258272
GO:0016775,0.534103,0.253992
GO:0016776,0.551271,0.257991
GO:0016778,0.541843,0.250910
GO:0016779,0.627006,0.287303
GO:0016780,0.538257,0.255709
GO:0016781,0.525961,0.251497
GO:0016782,0.531602,0.255666
GO:0016783,0.546544,0.271619
GO:0016784,0.554500,0.262180
GO:0016785,0.536184,0.255069
GO:0016787,-0.188578,0.528875
GO:0016788,-0.176400,0.512385
GO:0016790,-0.112880,0.575300
GO:0016791,-0.182383,0.488799
GO:0016793,-0.083008,0.589457
GO:0016794,-0.327515,0.549118
GO:0016795,-0.168034,0.449764
GO:0016796,0.512393,0.270433
GO:0016798,-0.256350,0.533571
GO:0016799,-0.083381,0.516167
GO:0016801,0.536590,0.249495
GO:0016803,0.538952,0.244017
GO:0016805,-0.138343,0.542614
GO:0016807,-0.146793,0.554172
GO:0016810,-0.259684,0.539343
GO:0016811,-0.157852,0.569277
GO:0016812,-0.310245,0.484594
GO:0016813,-0.251732,0.486904
GO:0016814,-0.317960,0.510243
GO:0016817,-0.122755,0.588997
GO:0016818,-0.158464,0.561460
GO:0016819,0.513332,0.264681
GO:0016822,0.516806,0.241724
GO:0016823,0.516164,0.242281
GO:0016825,0.516352,0.261154
GO:0016826,0.508493,0.272242
GO:0016829,-0.186800,0.700967
GO:0016830,-0.220887,0.626779
GO:0016831,-0.130870,0.726832
GO:0016832,-0.217471,0.643307
GO:0016833,-0.241345,0.628478
GO:0016835,-0.189505,0.678082
GO:0016836,-0.183884,0.708233
GO:0016838,-0.135338,0.614648
GO:0016840,-0.227605,0.785508
GO:0016841,-0.259142,0.758158
GO:0016842,-0.109087,0.624170
GO:0016846,-0.179369,0.599123
GO:0016847,-0.072838,0.727893
GO:0016849,-0.135356,0.769725
GO:0016853,-0.135693,0.476491
GO:0016854,-0.071020,0.488020
GO:0016855,-0.119641,0.523358
GO:0016857,-0.084317,0.414521
GO:0016859,-0.057383,0.438928
GO:0016860,-0.078983,0.465617
GO:0016861,-0.062140,0.481109
GO:0016862,-0.066454,0.486778
GO:0016863,-0.081654,0.442281
GO:0016864,-0.079906,0.495205
GO:0016866,-0.114452,0.554647
GO:0016868,-0.185206,0.507909
GO:0016869,-0.180940,0.454216
GO:0016872,-0.156071,0.539221
GO:0016874,-0.051783,0.521227
GO:0016875,0.003892,0.527002
GO:0016877,-0.024503,0.564594
GO:0016878,-0.075729,0.567757
GO:0016879,-0.034720,0.495266
GO:0016880,-0.053288,0.497832
GO:0016881,-0.059844,0.509294
GO:0016882,-0.052406,0.509345
GO:0016884,-0.059610,0.479223
GO:0016885,-0.097047,0.448959
GO:0016886,-0.122385,0.503567
GO:0016887,-0.146511,0.554946
GO:0016888,-0.187005,0.619999
GO:0016889,-0.274886,0.570585
GO:0016890,0.517084,0.278576
GO:0016891,-0.202055,0.595056
GO:0016892,-0.194450,0.581980
GO:0016893,0.526442,0.244781
GO:0016894,0.532992,0.253487
GO:0016895,-0.240065,0.622270
GO:0016896,-0.235487,0.606301
GO:0016898,-0.249602,0.432066
GO:0016899,-0.281915,0.481820
GO:0016901,-0.186139,0.469973
GO:0016903,-0.239848,0.428260
GO:0016907,-0.419446,-0.330780
GO:0016913,0.071240,-0.645160
GO:0016914,0.512787,0.256763
GO:0016917,0.517586,0.266728
GO:0016918,0.207821,0.366093
GO:0016920,-0.097848,0.507862
GO:0016922,0.615553,-0.168331
GO:0016925,0.673258,-0.083664
GO:0016926,0.600168,0.003464
GO:0016929,-0.067727,0.571671
GO:0016933,-0.421716,-0.215653
GO:0016934,-0.400735,-0.195962
GO:0016935,-0.223819,-0.225692
GO:0016936,0.507826,0.272577
GO:0016937,-0.186343,0.467441
GO:0016938,-0.306221,0.331656
GO:0016939,-0.421958,0.398125
GO:0016941,-0.523484,-0.168675
GO:0016942,-0.259210,0.444688
GO:0016964,0.374093,0.016529
GO:0016971,-0.221027,0.445987
GO:0016972,-0.265310,0.457764
GO:0016973,-0.000032,0.008530
GO:0016992,0.556992,0.243859
GO:0016997,-0.228369,0.505944
GO:0016999,0.521803,0.252376
GO:0017002,-0.303126,0.070410
GO:0017003,0.514936,0.276307
GO:0017004,0.006611,0.313497
GO:0017005,-0.239697,0.606033
GO:0017006,0.517111,0.277757
GO:0017014,0.518290,0.262832
GO:0017015,0.652136,-0.346722
GO:0017017,-0.203461,0.547523
GO:0017018,-0.152160,0.511765
GO:0017020,0.670359,0.424133
GO:0017022,0.614426,-0.273190
GO:0017024,0.685496,-0.302621
GO:0017025,0.655959,-0.194451
GO:0017038,0.533296,0.268406
GO:0017040,-0.193188,0.624686
GO:0017042,-0.261378,0.527719
GO:0017045,0.103474,-0.638900
GO:0017046,-0.313207,0.577166
GO:0017050,0.544326,0.252082
GO:0017053,-0.308967,0.466628
GO:0017054,-0.307779,0.484973
GO:0017055,-0.206906,-0.123071
GO:0017056,0.526572,0.271817
GO:0017057,-0.138693,0.571585
GO:0017059,-0.264983,0.585478
GO:0017060,-0.116081,0.598787
GO:0017061,-0.303205,0.572635
GO:0017062,-0.013513,0.334697
GO:0017064,-0.180620,0.655548
GO:0017065,-0.096789,0.518698
GO:0017069,-0.278552,0.485157
GO:0017070,-0.263653,0.445602
GO:0017071,-0.131710,-0.228694
GO:0017075,0.512837,0.286909
GO:0017076,0.554624,0.261127
GO:0017077,-0.429694,-0.326923
GO:0017080,-0.308638,-0.949748
GO:0017081,-0.407960,-0.990000
GO:0017083,-0.155349,0.566237
GO:0017085,0.512322,0.253885
